0.601068 0.788988 0 
-0.0102371 1.25595 0 
0.88862 0.19922 0 
-1.20224 0.707842 0 
-1.17578 1.4035 0 
1.06005 0.0409374 0 
0.150265 1.09077 0 
-0.0250748 1.50407 0 
-0.762228 1.27934 0 
1.04466 0.183981 0 
-2.26161 0.496742 0 
0.0321632 1.58996 0 
-0.51569 1.29628 0 
0.897753 0.0163833 0 
0.944459 0.163191 0 
0.0968747 1.10083 0 
0.747177 0.0124111 0 
-1.57723 1.22633 0 
0.339642 1.50253 0 
1.35926 -0.530318 0 
0.813587 1.10756 0 
-1.37247 0.864801 0 
1.11674 -0.138298 0 
0.99747 0.92132 0 
-2.30857 0.0345569 0 
0.896406 0.859059 0 
0.387946 1.25355 0 
0.692043 0.0744347 0 
1.01223 -0.0502347 0 
0.797576 -0.0267487 0 
0.336144 1.23526 0 
1.07344 -0.260737 0 
1.21981 0.0938265 0 
-0.766589 1.57825 0 
0.491416 1.32025 0 
0.841723 0.719498 0 
1.1099 0.887975 0 
1.09401 0.947753 0 
0.46679 0.890489 0 
-2.75533 0.196885 0 
0.762664 -0.0890404 0 
0.635435 0.215802 0 
0.476111 0.377076 0 
-1.52882 1.01148 0 
1.34326 0.505977 0 
0.724128 1.10979 0 
1.35962 0.622837 0 
0.504746 0.985676 0 
-1.22171 0.960735 0 
0.186349 1.20481 0 
1.17346 -0.0326026 0 
0.569208 1.35623 0 
-0.0257073 1.30357 0 
0.704371 0.966999 0 
-1.98554 0.03862 0 
0.905016 -0.0934042 0 
0.333027 1.44908 0 
0.996813 0.312091 0 
0.910755 0.579223 0 
0.242095 1.44359 0 
0.277124 -0.380538 0 
0.899944 0.181241 0 
1.1593 0.728876 0 
-2.15843 0.426329 0 
-0.600072 1.31844 0 
0.667732 -0.149893 0 
0.894195 0.350617 0 
0.648721 0.476608 0 
-1.88434 0.910079 0 
1.0473 -0.0281101 0 
-1.10196 1.42996 0 
-0.0764973 1.93997 0 
0.257368 0.936373 0 
0.735917 0.0615987 0 
0.951798 0.030005 0 
-1.91281 1.21076 0 
1.15412 -0.00788663 0 
0.684789 -0.357761 0 
-2.34947 0.349394 0 
0.417534 -0.215263 0 
0.442737 1.30439 0 
-1.03747 1.28426 0 
1.28065 0.432011 0 
1.3267 0.573728 0 
0.8105 0.685192 0 
0.979305 0.495426 0 
-0.0807226 1.56198 0 
-0.340465 1.52051 0 
0.940797 0.511188 0 
0.0278311 1.50608 0 
0.769617 0.843065 0 
0.984804 0.74047 0 
0.570235 0.912348 0 
1.09557 0.505425 0 
0.864338 0.135354 0 
1.15094 -0.0759882 0 
0.347636 1.11609 0 
-1.12155 1.46886 0 
0.667498 0.354647 0 
-0.7782 1.24594 0 
-0.192889 1.67958 0 
1.04979 -0.0883788 0 
0.828425 0.888571 0 
0.633493 0.773004 0 
0.512815 1.23838 0 
-0.287741 1.11195 0 
0.269105 1.3144 0 
1.00001 0.262165 0 
0.870363 0.395455 0 
0.812702 0.101495 0 
-0.493972 1.58694 0 
1.25334 0.208029 0 
0.684973 1.1646 0 
0.343538 1.08443 0 
0.174418 0.951847 0 
0.017757 1.30023 0 
-1.74741 1.10802 0 
0.130858 0.845127 0 
-0.0502771 1.15653 0 
0.600331 -0.136084 0 
0.887753 -0.409718 0 
0.0190093 1.26787 0 
0.239594 1.3066 0 
1.16879 -0.594994 0 
-1.6964 1.02973 0 
0.914387 1.10052 0 
0.3587 1.27706 0 
0.980929 0.151617 0 
1.2443 0.344302 0 
0.0521771 1.39664 0 
0.972029 0.0902726 0 
-0.209754 1.82245 0 
1.02965 1.02095 0 
-2.91721 0.420272 0 
0.118935 -0.296176 0 
0.888815 1.01912 0 
0.799846 -0.267847 0 
-1.93747 0.818774 0 
-0.0902584 1.25435 0 
0.762641 0.45465 0 
0.80071 0.787022 0 
0.703957 -0.546262 0 
1.22977 0.235396 0 
0.937697 -0.0777381 0 
0.623173 1.58351 0 
0.705745 -0.177594 0 
-0.0160882 1.62869 0 
-1.72659 1.15357 0 
0.72197 0.629751 0 
-1.42481 1.09501 0 
1.01172 -0.0772946 0 
-0.984673 1.40756 0 
1.01659 0.15376 0 
-0.931572 1.20352 0 
0.31735 1.07056 0 
1.23742 0.404389 0 
1.17603 -0.305228 0 
0.647149 1.6475 0 
0.490363 1.32982 0 
1.09943 0.0734577 0 
-0.933206 1.25527 0 
0.747236 0.534791 0 
0.0176386 1.33615 0 
-1.12909 1.4087 0 
0.309466 1.11159 0 
0.590652 1.5365 0 
-1.48032 0.95984 0 
0.404754 1.01649 0 
0.129286 1.24999 0 
0.610525 0.98547 0 
0.883543 0.552079 0 
0.992404 -0.172727 0 
1.09407 0.759825 0 
0.306024 1.07953 0 
0.505377 1.08214 0 
-0.366716 1.44743 0 
-0.0356938 1.52224 0 
0.814082 0.402651 0 
0.721375 1.25529 0 
-1.05403 1.18407 0 
0.496389 1.10302 0 
0.634669 0.68361 0 
0.520956 0.829932 0 
0.748218 -0.244486 0 
1.0655 -0.299118 0 
1.06045 0.176683 0 
0.626917 -0.402688 0 
0.140576 1.07397 0 
0.206184 1.46519 0 
1.01236 -0.58728 0 
0.927767 1.01608 0 
0.0853027 1.18566 0 
0.171239 1.42455 0 
0.536554 1.13109 0 
0.624667 0.944441 0 
-0.00458997 1.41232 0 
1.11464 -0.0401679 0 
0.337402 -0.365108 0 
0.592962 0.877823 0 
-2.28733 0.529565 0 
0.691044 1.18074 0 
0.59814 -0.156736 0 
1.03436 -0.268466 0 
0.961983 1.08743 0 
0.653104 1.2545 0 
0.792405 0.205099 0 
1.17155 0.494598 0 
-0.234475 1.64286 0 
0.906928 0.377187 0 
0.428231 0.999693 0 
0.410361 1.45812 0 
1.34229 -0.122099 0 
0.886988 0.240884 0 
1.10284 0.0478079 0 
0.90001 0.732869 0 
0.890421 -0.0288376 0 
0.723593 1.27133 0 
-0.460239 1.60129 0 
0.85692 1.1758 0 
0.583854 0.992024 0 
-0.384228 1.33416 0 
0.688852 0.409111 0 
0.733578 0.730626 0 
1.16 -0.270614 0 
0.612304 1.28961 0 
1.45769 -0.0667381 0 
0.778143 1.31285 0 
0.0127545 1.585 0 
1.23466 0.451759 0 
0.403392 1.27619 0 
0.853529 0.559462 0 
0.856152 0.296184 0 
0.918215 -0.175876 0 
0.526734 1.2009 0 
0.774016 0.92166 0 
0.717468 1.14849 0 
1.02388 0.824867 0 
0.896015 -0.0598623 0 
0.387155 -0.065154 0 
-1.19095 1.52061 0 
-0.0589172 1.47883 0 
0.11107 1.46943 0 
0.419966 1.28842 0 
0.254187 1.29597 0 
0.445089 1.09916 0 
-0.929669 1.06263 0 
0.95163 0.412655 0 
0.862486 -0.207104 0 
0.116811 1.7111 0 
1.05179 0.237214 0 
0.540347 1.29394 0 
0.76014 0.51874 0 
0.515455 1.2975 0 
0.0863292 1.55321 0 
-0.394801 1.11777 0 
0.681003 1.15683 0 
-2.22402 0.668745 0 
0.531135 0.0962951 0 
1.13172 0.969158 0 
-1.72695 0.661804 0 
0.124911 1.12495 0 
0.652853 1.09078 0 
-0.826733 2.03309 0 
0.507878 1.53162 0 
-0.000369181 1.22559 0 
0.745433 0.0185521 0 
0.923413 0.972188 0 
0.86219 1.12039 0 
0.221744 1.39057 0 
-1.45544 0.56254 0 
0.79844 1.03283 0 
0.947887 0.100142 0 
0.894493 -0.219098 0 
-1.62219 0.792563 0 
0.966135 -0.390156 0 
-1.8524 1.34443 0 
-0.750256 1.79125 0 
0.778785 -0.0816615 0 
-0.64177 1.31542 0 
-2.2729 0.85466 0 
-1.28432 1.28424 0 
0.931649 0.40105 0 
-0.349555 1.3685 0 
1.01618 0.651791 0 
0.64325 -0.3226 0 
1.10149 0.642987 0 
0.623764 -0.258528 0 
-2.14861 0.208156 0 
0.354818 1.44832 0 
-0.36421 1.62207 0 
-0.992556 1.52608 0 
0.606848 1.12662 0 
1.09095 0.233009 0 
-0.332644 1.8222 0 
0.951133 0.283561 0 
-1.31493 1.11139 0 
-1.5967 1.3284 0 
0.731743 0.40399 0 
-0.12812 1.27786 0 
-0.0189205 1.45262 0 
1.01603 0.0561141 0 
0.815495 1.14229 0 
0.64933 0.65115 0 
0.199765 1.25823 0 
0.329577 1.13749 0 
0.677588 0.595446 0 
1.12301 0.246629 0 
0.901323 -0.189379 0 
0.808353 0.674572 0 
0.636462 1.05936 0 
1.24233 0.0965333 0 
0.612437 1.14369 0 
0.878044 0.209736 0 
0.486156 1.1834 0 
0.767811 0.569403 0 
0.744586 -0.259542 0 
1.04028 0.25898 0 
-0.594414 1.37316 0 
1.06523 -0.0588787 0 
0.796001 0.672602 0 
1.20531 1.16115 0 
0.835776 -0.0602017 0 
0.311557 1.03137 0 
-0.85966 1.50378 0 
0.707427 1.00968 0 
-1.58806 1.52518 0 
-1.0733 1.27243 0 
-0.645798 1.67943 0 
1.02098 -0.0222735 0 
0.425225 1.28194 0 
0.74519 1.08427 0 
1.11061 0.267035 0 
0.551409 1.14342 0 
0.624473 1.25981 0 
0.674689 1.15252 0 
-0.768234 1.16544 0 
0.409611 -0.463611 0 
0.934148 -0.0341173 0 
0.13408 0.823187 0 
1.03244 0.338936 0 
-1.82073 0.755253 0 
-1.87542 1.02893 0 
1.19987 0.448646 0 
0.801288 -0.259464 0 
-2.04486 0.947167 0 
