-0.16788 1.27726 0 
0.337958 1.25754 0 
0.98435 1.32601 0 
0.732402 0.81138 0 
-1.0532 1.59382 0 
-0.88327 1.47884 0 
0.568228 1.31152 0 
0.66658 0.137822 0 
-0.501661 1.31844 0 
0.913283 0.12035 0 
0.856828 -0.246051 0 
0.980001 0.544598 0 
0.585163 1.2361 0 
0.863205 0.751653 0 
0.711002 1.20122 0 
0.671026 0.542845 0 
0.780762 -0.237139 0 
-1.23673 1.44829 0 
0.32161 1.68252 0 
-0.25579 1.38571 0 
0.638686 1.22124 0 
0.835274 0.760968 0 
-0.0686015 1.53114 0 
-1.53076 1.18012 0 
-0.430114 1.58187 0 
0.327824 1.15545 0 
0.668734 1.50256 0 
-1.66349 1.53498 0 
0.859999 1.42396 0 
0.99265 0.331809 0 
0.464418 1.30618 0 
0.211609 0.791516 0 
0.754495 0.805504 0 
-0.0837797 1.70569 0 
0.589724 0.418486 0 
-0.0379258 1.42165 0 
-0.544581 1.743 0 
0.102625 1.4264 0 
-1.68138 1.12668 0 
0.879197 0.96814 0 
1.09621 0.0491511 0 
-0.201282 1.20541 0 
1.01777 0.429337 0 
0.369692 1.52165 0 
0.755531 -0.183705 0 
0.408433 1.36781 0 
0.0317271 1.02121 0 
1.0068 -0.110933 0 
0.814896 1.27006 0 
0.897896 -0.304231 0 
1.18764 -0.178067 0 
0.636946 0.859977 0 
0.913356 -0.0622838 0 
0.542185 1.17641 0 
1.08746 0.51 0 
-0.841663 1.40861 0 
1.13926 0.893522 0 
1.19928 0.402639 0 
1.09814 0.628415 0 
0.893183 0.0918064 0 
-1.99675 0.779123 0 
0.218295 1.26084 0 
0.0217964 1.05006 0 
0.174402 1.57006 0 
-0.143551 1.46783 0 
0.277489 1.48872 0 
0.841124 -0.582813 0 
-2.30466 0.563674 0 
0.544312 0.86805 0 
1.05694 -0.169183 0 
1.03995 0.506594 0 
1.15087 0.51068 0 
0.796588 0.420977 0 
0.276799 0.80236 0 
0.604649 0.440663 0 
-1.92293 1.03727 0 
0.80541 -0.207782 0 
0.758148 0.0546014 0 
0.845944 1.40591 0 
-0.0271078 1.37324 0 
1.15028 0.17686 0 
0.82986 0.339356 0 
0.965267 0.539782 0 
0.320319 0.190015 0 
-2.14582 0.961027 0 
0.765762 0.698375 0 
0.779855 0.713419 0 
0.963195 0.365897 0 
0.634565 -0.180023 0 
1.24073 0.595726 0 
0.850098 0.292933 0 
0.67809 -0.470424 0 
0.582901 1.13688 0 
0.690424 -0.334043 0 
-0.974924 1.70126 0 
0.816438 1.35801 0 
0.451903 1.6478 0 
0.980854 -0.21459 0 
0.878002 -0.0556964 0 
0.971442 0.81776 0 
1.0862 0.841621 0 
0.466278 1.05229 0 
0.818304 0.8297 0 
0.969207 1.16079 0 
0.665712 1.08694 0 
0.81952 0.801613 0 
1.11317 0.708171 0 
0.744643 -0.00946351 0 
0.97579 0.739796 0 
1.14393 -0.302999 0 
0.958325 0.88704 0 
0.846716 -0.173522 0 
-1.38131 1.43675 0 
-0.900134 0.988086 0 
0.783612 -0.347303 0 
-0.916964 1.64134 0 
0.858717 0.590285 0 
1.06271 -0.117268 0 
-0.377097 1.91192 0 
0.434723 1.12309 0 
1.25004 0.00547672 0 
1.09029 0.100091 0 
-0.784555 1.6714 0 
0.828504 1.17523 0 
-0.607777 1.61447 0 
0.888964 -0.335287 0 
-0.526215 1.78456 0 
0.470152 -0.393348 0 
0.206243 1.19398 0 
0.99291 0.82744 0 
0.58875 -0.473537 0 
0.856764 0.166232 0 
0.687789 0.727673 0 
-2.14441 0.857545 0 
0.999322 0.256882 0 
0.720206 0.852734 0 
